"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title","source_snapshot","source_snapshots"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 15",128,"cash",639.0,"639.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:44.156830+00:00","https://www.elcorteingles.es/electronica/A49247158-apple-iphone-15-movil-libre/","Apple iPhone 15 móvil libre 128 GB + 6 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 15",256,"cash",787.0,"787.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:44.753799+00:00","https://www.elcorteingles.es/electronica/A49247158-apple-iphone-15-movil-libre/","Apple iPhone 15 móvil libre 256 GB + 6 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","mobile","Apple iPhone 16",128,"cash",769.0,"769.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:44.807887+00:00","https://www.elcorteingles.es/electronica/A52957672-apple-iphone-16-movil-libre/","Apple iPhone 16 móvil libre 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"cash",519.0,"519.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:44.817853+00:00","https://www.elcorteingles.es/electronica/A53371649-apple-ipad-mini-2024-wi-fi-7-generacion/","Apple iPad Mini (2024) Wi-Fi (7ª Generación) 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Mini WiFi",128,"financing_max_term",43.25,"43.25 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:44.828865+00:00","https://www.elcorteingles.es/electronica/A53371649-apple-ipad-mini-2024-wi-fi-7-generacion/","Apple iPad Mini (2024) Wi-Fi (7ª Generación) 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Mini WiFi",256,"cash",639.0,"639.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:47.792124+00:00","https://www.elcorteingles.es/electronica/A53371649-apple-ipad-mini-2024-wi-fi-7-generacion/","Apple iPad Mini (2024) Wi-Fi (7ª Generación) 256 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Mini WiFi",256,"financing_max_term",53.25,"53.25 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:47.792124+00:00","https://www.elcorteingles.es/electronica/A53371649-apple-ipad-mini-2024-wi-fi-7-generacion/","Apple iPad Mini (2024) Wi-Fi (7ª Generación) 256 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"cash",359.0,"359.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:47.847777+00:00","https://www.elcorteingles.es/electronica/A54871211-apple-ipad-11-2025-a16-wi-fi/","Apple iPad 11"" (2025) A16, Wi-Fi 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"financing_max_term",29.92,"29.92 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:47.847777+00:00","https://www.elcorteingles.es/electronica/A54871211-apple-ipad-11-2025-a16-wi-fi/","Apple iPad 11"" (2025) A16, Wi-Fi 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Pro",1024,"cash",1919.0,"1919.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:50.823612+00:00","https://www.elcorteingles.es/electronica/A57125742-apple-macbook-pro-14-2025-m5-16gb-1tb-ssd-14-macos/","Apple MacBook Pro 14 (2025) M5, 16GB, 1TB SSD, 14"", macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Pro",1024,"financing_max_term",159.92,"159.92 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:50.823612+00:00","https://www.elcorteingles.es/electronica/A57125742-apple-macbook-pro-14-2025-m5-16gb-1tb-ssd-14-macos/","Apple MacBook Pro 14 (2025) M5, 16GB, 1TB SSD, 14"", macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Pro",2048,"cash",3249.0,"3249.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:50.858459+00:00","https://www.elcorteingles.es/electronica/A200408666-apple-macbook-pro-14-2026-m5-pro-18-nucleos-24gb-2tb-ssd-14-macos/","Apple MacBook Pro 14 (2026) M5 Pro 18 núcleos, 24GB, 2TB SSD, 14"", macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Air",512,"cash",1039.0,"1039.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:49.582359+00:00","https://www.elcorteingles.es/electronica/A54883155-apple-macbook-air-13-2025-m4-16gb-512gb-ssd-13-macos/","Apple MacBook Air 13 (2025) M4, 16GB, 512GB SSD, 13"", macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Air",512,"financing_max_term",86.58,"86.58 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:49.582359+00:00","https://www.elcorteingles.es/electronica/A54883155-apple-macbook-air-13-2025-m4-16gb-512gb-ssd-13-macos/","Apple MacBook Air 13 (2025) M4, 16GB, 512GB SSD, 13"", macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Air",1024,"cash",1449.0,"1449.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:53.942550+00:00","https://www.elcorteingles.es/electronica/A200408856-apple-macbook-air-13-2026-m5-16gb-1tb-ssd-13-macos/","Apple MacBook Air 13 (2026) M5, 16GB, 1TB SSD, 13"", MacOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Neo",256,"cash",699.0,"699.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:53.142941+00:00","https://www.elcorteingles.es/electronica/A200418371-apple-macbook-neo-2026-a18-pro-8gb-256gb-ssd-13-magic-keyboard-macos/","Apple MacBook Neo (2026), A18 Pro, 8GB, 256GB SSD, 13"", Magic Keyboard, macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","laptop","Apple MacBook Neo",512,"cash",799.0,"799.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:53.268047+00:00","https://www.elcorteingles.es/electronica/A200418379-apple-macbook-neo-2026-a18-pro-8gb-512gb-ssd-13-magic-keyboard-con-touch-id-macos/","Apple MacBook Neo (2026), A18 Pro, 8GB, 512GB SSD, 13"", Magic Keyboard con Touch ID, macOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",128,"cash",649.0,"649.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:54.901411+00:00","https://www.elcorteingles.es/electronica/A200387802-apple-ipad-air-11-2026-m4-wi-fi/","Apple iPad Air 11"" (2026), M4, Wi-Fi 128 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Air M4 Wi-Fi",256,"cash",779.0,"779.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:54.840055+00:00","https://www.elcorteingles.es/electronica/A200387802-apple-ipad-air-11-2026-m4-wi-fi/","Apple iPad Air 11"" (2026), M4, Wi-Fi 256 GB","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",256,"cash",1379.0,"1379.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:55.671886+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",256,"financing_max_term",114.92,"114.92 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:55.671886+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",512,"cash",1609.0,"1609.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:56.018566+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 512 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",512,"financing_max_term",134.08,"134.08 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:56.018566+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 512 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",1024,"cash",2179.0,"2179.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:57.346605+00:00","https://www.elcorteingles.es/electronica/A57126105-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 1 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",1024,"financing_max_term",181.58,"181.58 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:57.346605+00:00","https://www.elcorteingles.es/electronica/A57126105-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 1 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",2048,"cash",2659.0,"2659.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:58.139863+00:00","https://www.elcorteingles.es/electronica/A57126105-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 2 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13",2048,"financing_max_term",221.58,"221.58 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:58.140878+00:00","https://www.elcorteingles.es/electronica/A57126105-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 2 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",256,"cash",1049.0,"1049.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:57.574935+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",256,"financing_max_term",87.42,"87.42 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:57.574935+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",512,"cash",1349.0,"1349.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:58.168007+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 512 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",512,"financing_max_term",112.42,"112.42 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:58.168007+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 512 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",1024,"cash",1829.0,"1829.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:27:59.180544+00:00","https://www.elcorteingles.es/electronica/A57126056-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 1 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",1024,"financing_max_term",152.42,"152.42 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:27:59.180544+00:00","https://www.elcorteingles.es/electronica/A57126056-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 1 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",2048,"cash",2239.0,"2239.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:00.788638+00:00","https://www.elcorteingles.es/electronica/A57126056-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 2 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11",2048,"financing_max_term",186.58,"186.58 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:00.788638+00:00","https://www.elcorteingles.es/electronica/A57126056-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 2 TB + 16 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13 + Cell",256,"cash",1379.0,"1379.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.014095+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 13 + Cell",256,"financing_max_term",114.92,"114.92 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.014095+00:00","https://www.elcorteingles.es/electronica/A57126094-apple-ipad-pro-13-2025-m5-wi-fi/","Apple iPad Pro 13"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11 + Cell",256,"cash",1049.0,"1049.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.770892+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","tablet","Apple iPad Pro M5 WiFi 11 + Cell",256,"financing_max_term",87.42,"87.42 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.770892+00:00","https://www.elcorteingles.es/electronica/A57126042-apple-ipad-pro-11-2025-m5-wi-fi/","Apple iPad Pro 11"" (2025) M5, Wi-Fi 256 GB + 12 GB RAM","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple Mac mini M4",256,"cash",719.0,"719.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:00.452881+00:00","https://www.elcorteingles.es/electronica/A53541304-apple-mac-mini-2024-m4-16gb-256gb-ssd-gpu-10-nucleos-macos-plata/","Apple Mac mini (2024) M4, 16GB, 256GB SSD, GPU 10 Núcleos, macOS, Plata","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple Mac mini M4",256,"financing_max_term",59.92,"59.92 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:00.452881+00:00","https://www.elcorteingles.es/electronica/A53541304-apple-mac-mini-2024-m4-16gb-256gb-ssd-gpu-10-nucleos-macos-plata/","Apple Mac mini (2024) M4, 16GB, 256GB SSD, GPU 10 Núcleos, macOS, Plata","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple Mac mini M4",512,"cash",969.0,"969.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.537197+00:00","https://www.elcorteingles.es/electronica/A53541306-apple-mac-mini-2024-m4-16gb-512gb-ssd-gpu-10-nucleos-macos-plata/","Apple Mac mini (2024) M4, 16GB, 512GB SSD, GPU 10 Núcleos, macOS, Plata","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple Mac mini M4",512,"financing_max_term",80.75,"80.75 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:01.537197+00:00","https://www.elcorteingles.es/electronica/A53541306-apple-mac-mini-2024-m4-16gb-512gb-ssd-gpu-10-nucleos-macos-plata/","Apple Mac mini (2024) M4, 16GB, 512GB SSD, GPU 10 Núcleos, macOS, Plata","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple iMac 24 M4",256,"cash",1599.0,"1599.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:03.558908+00:00","https://www.elcorteingles.es/electronica/A53530926-apple-imac-24-2024-m4-16gb-256gb-ssd-gpu-10-nucleos-retina-45k-24-macos/","Apple iMac 24 (2024), M4, 16GB, 256GB SSD, GPU 10 Núcleos, Retina 4,5K 24"", MacOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple iMac 24 M4",256,"financing_max_term",133.25,"133.25 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:03.558908+00:00","https://www.elcorteingles.es/electronica/A53530926-apple-imac-24-2024-m4-16gb-256gb-ssd-gpu-10-nucleos-retina-45k-24-macos/","Apple iMac 24 (2024), M4, 16GB, 256GB SSD, GPU 10 Núcleos, Retina 4,5K 24"", MacOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple iMac 24 M4",512,"cash",1829.0,"1829.00 EUR","EUR","",True,"el_corte_ingles_adapter_live","2026-03-19T08:28:03.173629+00:00","https://www.elcorteingles.es/electronica/A53530932-apple-imac-24-2024-m4-16gb-512-gb-ssd-gpu-10-nucleos-retina-45k-24-macos/","Apple iMac 24 (2024), M4, 16GB, 512 GB SSD, GPU 10 Núcleos Retina 4,5K 24"", MacOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
"ES","El Corte Ingles","el_corte_ingles","Apple","Apple","desktop","Apple iMac 24 M4",512,"financing_max_term",152.42,"152.42 EUR","EUR/month",12,True,"el_corte_ingles_adapter_live","2026-03-19T08:28:03.173629+00:00","https://www.elcorteingles.es/electronica/A53530932-apple-imac-24-2024-m4-16gb-512-gb-ssd-gpu-10-nucleos-retina-45k-24-macos/","Apple iMac 24 (2024), M4, 16GB, 512 GB SSD, GPU 10 Núcleos Retina 4,5K 24"", MacOS","20260319_082833_a0e2ef78.csv","20260319_082833_a0e2ef78.csv"
